work_id,state,constituency,honble_members_of_parliament,work_category,work_description,work_status,status_category,anomaly_score,anomaly_label,anomaly_severity,anomaly_category,triggered_rules,explanation,key_metrics,statistical_score,rule_score,if_score,sanction_amount,total_spent,cost_overrun_ratio,amount_disbursed,sanction_delay_days,completion_duration_days,recommended_date,sanction_date,completion_date,vendor_hhi,vendor_count,payment_count,max_vendor_share,single_vendor_flag,missing_image_flag,payment_still_pending,near_threshold_count,near_threshold_ratio,advance_payment_ratio,amount_vs_category_median,duration_vs_category_median
WS/MP582/2024-2025/137338,Gujarat,BARDOLI(ST),Prabhubhai Nagarbhai Vasava,Normal/Others,"The following facility work regarding placing electricity pole near the field in front of the P.S., fixing till commissioning 11.00 M.T.R.G.I. Tuber Light Poles with 150 Volt 6 Flooded LEDs Lights Attachment and Leader with 1 Year Maintenance Work Nos.1, at Mandvi nagar Near crematorium  Taluka Mandvi, District Surat",Physical Inspection,Completed,0.04213449377668762,False,none,,,,,0.1328653634997654,0.0,0.025480436862132194,192000.0,192000.0,1.0,192000.0,105,206.0,2024-08-27,2024-12-10,2025-07-04,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,0.64,0.9035087719298246
WS/MP582/2024-2025/137339,Gujarat,BARDOLI(ST),Prabhubhai Nagarbhai Vasava,Normal/Others,"The following facility work regarding placing electricity pole near the field in front of the P.S., fixing till commissioning 11.00 M.T.R.G.I. Tuber Light Poles with 150 Volt 6 Flooded LEDs Lights Attachment and Leader with 1 Year Maintenance Work Nos.1, at Mandvi Nagar Nava faliya Near Jay Rathod House Taluka Mandvi, District Surat",Physical Inspection,Completed,0.04213449377668762,False,none,,,,,0.1328653634997654,0.0,0.025480436862132194,192000.0,192000.0,1.0,192000.0,105,206.0,2024-08-27,2024-12-10,2025-07-04,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,0.64,0.9035087719298246
WS/MP582/2025-2026/137346,Gujarat,BARDOLI(ST),Prabhubhai Nagarbhai Vasava,Normal/Others,"The following facility work regarding placing electricity pole near the field in front of the P.S., fixing till commissioning 11.00 M.T.R.G.I. Tuber Light Poles with 150 Volt 6 Flooded LEDs Lights Attachment and Leader with 1 Year Maintenance Work Nos.1, at  Kelkui village near Swaminarayn temple Taluka Vyara, District Tapi",Physical Inspection,Completed,0.08950094453982689,False,none,,,,,0.21236908995338477,0.0,0.10402477728994486,146500.0,146500.0,1.0,146500.0,274,226.0,2024-08-27,2025-05-28,2026-01-09,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,0.48833333333333334,0.9912280701754386
WS/MP582/2024-2025/137348,Gujarat,BARDOLI(ST),Prabhubhai Nagarbhai Vasava,Normal/Others,"Paver block work in Bhavani Mata Mandir Faliya at Tarsadabar Village, Taluka Mandvi, District Surat",Physical Inspection,Completed,0.04987814741460863,False,none,,,,,0.13235490308497924,0.0,0.047969776123896635,400000.0,400000.0,1.0,400000.0,102,306.0,2024-08-27,2024-12-07,2025-10-09,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.3333333333333333,1.3421052631578947
WS/MP823/2024-2025/137367,West Bengal,KRISHNANAGAR,Ms Mahua Moitra,Normal/Others,"Construction of Chapra Bus Stand at Karimpur Krishnagar Road under Chapra GP, Chapra Block , Nadia.",Vendor Identification,Ongoing,0.5814058198962628,True,medium,vendor,R09,"All ₹2,972,015 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹8,800,000; Disbursed: ₹2,972,015; Cost ratio: 0.34; Sanction delay: 97d; Vendor HHI: 1.00",0.7504396335606445,0.5,0.5537026043031479,8800000.0,2972015.0,0.33772897727272727,,97,,2024-09-05,2024-12-11,,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,29.333333333333332,
WS/MP858/2025-2026/137402,West Bengal,BOLPUR(SC),Asit Kumar Mal,Normal/Others,"Instalation 2(TWO)NO of high mast light at BONNABOGRAM BUS STAND AND Nowda Bagdi para tey matha. Excuting Agency WILL BE ,M.D. WEST BENGAL AGRO INDUSTRIES CORPORATION LTD, 23- B ,N.S. ROAD, KOLKATA -1",Physical Inspection,Ongoing,0.4250701391710521,True,medium,temporal,R03,"Sanction was delayed by 448 days after recommendation, far exceeding the typical processing time.","Sanction: ₹559,912; Disbursed: ₹559,116; Cost ratio: 1.00; Sanction delay: 448d; Vendor HHI: 1.00",0.5953257522615757,0.5,0.2178248603018803,559912.0,559116.0,0.9985783480261184,,448,,2024-08-28,2025-11-19,,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.8663733333333334,
WS/MP858/2025-2026/137433,West Bengal,BOLPUR(SC),Asit Kumar Mal,Normal/Others,"INSTALATION of Total70(seventy) no street light at DIGNAGAR 20 no,UKTA 24 NO,AND BERENDA 26 NO OF STREET LIGHT.And Executing Agency will be M.D. WEST BENGAL AGRO INDUSTRIES CORPORATION LTD,23-B,  N.S. ROAD, KOLKATA -1",Sanction,To Be Implemented,0.44919538656257496,True,medium,temporal,R03,"Sanction was delayed by 520 days after recommendation, far exceeding the typical processing time.","Sanction: ₹2,651,990; Sanction delay: 520d; Vendor HHI: 1.00",0.6694971691720148,0.5,0.23377455505591793,2651990.0,,,,520,,2024-08-28,2026-01-30,,1.0,,,1.0,False,False,False,,,,8.839966666666667,
WS/MP18173/2024-2025/137444,Tamil Nadu,ARANI,THARANIVENTHAN M S,Normal/Others,Construction of Bus Shelter at Eramalur Panchayat,Physical Inspection,Completed,0.3858078684517551,False,low,,R07,,,0.20870898181636569,0.75,0.09608749427903884,999500.0,999500.0,1.0,999500.0,46,312.0,2024-09-05,2024-10-21,2025-08-29,1.0,1.0,1.0,1.0,True,False,False,1.0,1.0,1.0,3.3316666666666666,1.368421052631579
WS/MP18173/2024-2025/137445,Tamil Nadu,ARANI,THARANIVENTHAN M S,Normal/Others,Providing Cement Concrete Pavement near Chettiyar Street in Eramalur Panchayat,Physical Inspection,Completed,0.04935627443050855,False,none,,,,,0.13889069104006552,0.0,0.04181029048712048,199980.0,199980.0,1.0,199980.0,46,120.0,2024-09-05,2024-10-21,2025-02-18,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,0.6666,0.5263157894736842
WS/MP18173/2024-2025/137446,Tamil Nadu,ARANI,THARANIVENTHAN M S,Normal/Others,Providing Cement Concrete Pavement near Velalar Street in Kilkodungalore Panchayat,Physical Inspection,Completed,0.34949602877112707,False,low,,R07,,,0.14243985479642354,0.75,0.03967447163434612,499950.0,499950.0,1.0,499950.0,46,128.0,2024-09-05,2024-10-21,2025-02-26,1.0,1.0,1.0,1.0,True,False,False,1.0,1.0,1.0,1.6665,0.5614035087719298
WS/MP18173/2024-2025/137447,Tamil Nadu,ARANI,THARANIVENTHAN M S,Normal/Others,Providing Cement Concrete Pavement near Vadavandai Street in Ariyathur Panchayat,Physical Inspection,Completed,0.3536770657360864,False,low,,R07,,,0.14243985479642354,0.75,0.05162029153422998,499950.0,499950.0,1.0,499950.0,46,92.0,2024-09-05,2024-10-21,2025-01-21,1.0,1.0,1.0,1.0,True,False,False,1.0,1.0,1.0,1.6665,0.40350877192982454
WS/MP18173/2024-2025/137448,Tamil Nadu,ARANI,THARANIVENTHAN M S,Normal/Others,Compound wall at PUE School in Karanai Panchayat,Physical Inspection,Completed,0.3533658000599181,False,low,,R07,,,0.14243985479642354,0.75,0.05073096103089181,499950.0,499950.0,1.0,499950.0,46,312.0,2024-09-05,2024-10-21,2025-08-29,1.0,1.0,1.0,1.0,True,False,False,1.0,1.0,1.0,1.6665,1.368421052631579
WS/MP18173/2024-2025/137449,Tamil Nadu,ARANI,THARANIVENTHAN M S,Normal/Others,Providing Cement Concrete Pavement Opposite Mariyamman Koil in Karam Panchayat,Physical Inspection,Completed,0.04833414230360507,False,none,,,,,0.13933167909922256,0.0,0.03857492151085551,299970.0,299970.0,1.0,299970.0,46,96.0,2024-09-05,2024-10-21,2025-01-25,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,0.9999,0.42105263157894735
WS/MP18173/2024-2025/137450,Tamil Nadu,ARANI,THARANIVENTHAN M S,Normal/Others,Construction of Side Drainage at Savadi Street in Thennagoor Panchayat,Physical Inspection,Completed,0.04324581628923401,False,none,,,,,0.13933167909922256,0.0,0.024036847184081056,299970.0,299970.0,1.0,299970.0,46,154.0,2024-09-05,2024-10-21,2025-03-24,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,0.9999,0.6754385964912281
WS/MP18173/2024-2025/137451,Tamil Nadu,ARANI,THARANIVENTHAN M S,Normal/Others,Providing Cement Concrete Pavement Mariyamman Koil East Street in Sembur Panchayat,Physical Inspection,Completed,0.04324581628923401,False,none,,,,,0.13933167909922256,0.0,0.024036847184081056,299970.0,299970.0,1.0,299970.0,46,154.0,2024-09-05,2024-10-21,2025-03-24,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,0.9999,0.6754385964912281
WS/MP18173/2024-2025/137452,Tamil Nadu,ARANI,THARANIVENTHAN M S,Normal/Others,Providing Cement Concrete Pavement near Ponniyamman Koil in Chitharukavur Panchayat,Physical Inspection,Completed,0.06484364922056754,False,none,,,,,0.1321034305076269,0.0,0.09090797598188805,199940.0,199940.0,1.0,199940.0,113,40.0,2024-09-05,2024-12-27,2025-02-05,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,0.6664666666666667,0.17543859649122806
WS/MP18173/2024-2025/137453,Tamil Nadu,ARANI,THARANIVENTHAN M S,Normal/Others,Construction of RCC Slab Culvet @ Asthinapuram Junction,Physical Inspection,Completed,0.057032007287602965,False,none,,,,,0.13197068200857726,0.0,0.06868381938702472,299940.0,299940.0,1.0,299940.0,113,42.0,2024-09-05,2024-12-27,2025-02-07,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,0.9998,0.18421052631578946
WS/MP18173/2024-2025/137454,Tamil Nadu,ARANI,THARANIVENTHAN M S,Normal/Others,Providing Cement Concrete Pavement at Bajanai Koil in S. Katteri Panchayat,Physical Inspection,Completed,0.38518606609194195,False,low,,R07,,,0.14242922371646685,0.75,0.1416536004652149,499850.0,499850.0,1.0,499850.0,113,469.0,2024-09-05,2024-12-27,2026-04-10,1.0,1.0,1.0,1.0,True,False,False,1.0,1.0,1.0,1.6661666666666666,2.057017543859649
WS/MP18173/2024-2025/137458,Tamil Nadu,ARANI,THARANIVENTHAN M S,Normal/Others,Construction Threshing Floor at Kothandaram Panchayat,Physical Inspection,Completed,0.36549668299005617,False,low,,R07,,,0.1424451707457337,0.75,0.08538682943892206,500000.0,499848.0,0.999696,499848.0,113,42.0,2024-09-05,2024-12-27,2025-02-07,1.0,1.0,1.0,1.0,True,False,False,1.0,1.0,1.0,1.6666666666666667,0.18421052631578946
WS/MP18173/2024-2025/137460,Tamil Nadu,ARANI,THARANIVENTHAN M S,Normal/Others,Providing Radiant Warmer at Primary Health Centre (PHC) in Nallur,Physical Inspection,Completed,0.13242102311064116,False,none,,,,,0.15173893671699498,0.0,0.26996082551826406,61488.0,61488.0,1.0,61488.0,162,539.0,2024-09-05,2025-02-14,2026-08-07,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,0.20496,2.3640350877192984
WS/MP18173/2024-2025/137461,Tamil Nadu,ARANI,THARANIVENTHAN M S,Normal/Others,Providing Radiant Warmer at Primary Health Centre (PHC) in Desur,Physical Inspection,Completed,0.13242102311064116,False,none,,,,,0.15173893671699498,0.0,0.26996082551826406,61488.0,61488.0,1.0,61488.0,162,539.0,2024-09-05,2025-02-14,2026-08-07,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,0.20496,2.3640350877192984
WS/MP18173/2024-2025/137467,Tamil Nadu,ARANI,THARANIVENTHAN M S,Normal/Others,Construction Threshing Floor at ADC Arasur Panchayat,Physical Inspection,Completed,0.3568592394294468,False,low,,R07,,,0.14243453912000198,0.75,0.06071601328413223,499900.0,499900.0,1.0,499900.0,46,330.0,2024-09-05,2024-10-21,2025-09-16,1.0,1.0,1.0,1.0,True,False,False,1.0,1.0,1.0,1.6663333333333334,1.4473684210526316
WS/MP508/2024-2025/137468,Tamil Nadu,TIRUVANNAMALAI,CN Annadurai,Normal/Others,Providing LED Street Light arrangements in pakkirithaka at Katteri panchayat km 0/0-0/300,Work Completed,Completed,0.29767064046512404,False,low,,R05,,,0.20847453060987345,0.5,0.13014859375044474,1000000.0,1000000.0,1.0,1000000.0,196,42.0,2024-08-28,2025-03-12,2025-04-23,1.0,1.0,1.0,1.0,True,True,False,0.0,0.0,1.0,3.3333333333333335,0.18421052631578946
WS/MP508/2024-2025/137469,Tamil Nadu,TIRUVANNAMALAI,CN Annadurai,Normal/Others,Providing LED Street Light arrangements in pakkirithaka at Katteri panchayat km 0/301-0/600,Work Completed,Completed,0.09767064046512403,False,none,,,,,0.20847453060987345,0.0,0.13014859375044474,1000000.0,1000000.0,1.0,1000000.0,196,42.0,2024-08-28,2025-03-12,2025-04-23,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,3.3333333333333335,0.18421052631578946
WS/MP508/2024-2025/137470,Tamil Nadu,TIRUVANNAMALAI,CN Annadurai,Normal/Others,Providing LED Street Light arrangements in Koratti at Kandali Block km 0/0-0/300,Work Completed,Completed,0.09767064046512403,False,none,,,,,0.20847453060987345,0.0,0.13014859375044474,1000000.0,1000000.0,1.0,1000000.0,196,42.0,2024-08-28,2025-03-12,2025-04-23,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,3.3333333333333335,0.18421052631578946
WS/MP508/2024-2025/137471,Tamil Nadu,TIRUVANNAMALAI,CN Annadurai,Normal/Others,Providing LED Street Light arrangements in Koratti at Kandali Block km 0/301-0/600,Work Completed,Completed,0.09767064046512403,False,none,,,,,0.20847453060987345,0.0,0.13014859375044474,1000000.0,1000000.0,1.0,1000000.0,196,42.0,2024-08-28,2025-03-12,2025-04-23,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,3.3333333333333335,0.18421052631578946
WS/MP508/2024-2025/137472,Tamil Nadu,TIRUVANNAMALAI,CN Annadurai,Normal/Others,Providing LED Street Light arrangements in Thoranampathi at Kandali Block km 0/0 - 0/300,Work Completed,Completed,0.09767064046512403,False,none,,,,,0.20847453060987345,0.0,0.13014859375044474,1000000.0,1000000.0,1.0,1000000.0,196,42.0,2024-08-28,2025-03-12,2025-04-23,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,3.3333333333333335,0.18421052631578946
WS/MP508/2024-2025/137473,Tamil Nadu,TIRUVANNAMALAI,CN Annadurai,Normal/Others,Providing LED Street Light arrangements in Thoranampathi at Kandali Block km 0/301 - 0/600,Work Completed,Completed,0.09767064046512403,False,none,,,,,0.20847453060987345,0.0,0.13014859375044474,1000000.0,1000000.0,1.0,1000000.0,196,42.0,2024-08-28,2025-03-12,2025-04-23,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,3.3333333333333335,0.18421052631578946
WS/MP18173/2025-2026/137474,Tamil Nadu,ARANI,THARANIVENTHAN M S,Normal/Others,Providing Cement Concrete Pavement Mariyamman Koil Street in Kattamangalam Panchayat,Physical Inspection,Completed,0.3935250964040404,False,low,,R07,,,0.18830768722879632,0.75,0.13270907027668932,499302.0,499302.0,1.0,499302.0,233,23.0,2024-09-05,2025-04-26,2025-05-19,1.0,1.0,1.0,1.0,True,False,False,1.0,1.0,1.0,1.66434,0.10087719298245613
WS/MP465/2024-2025/137488,Uttar Pradesh,UNNAO,Swami Sachchidanandhari Sakshi ji Maharaj,Normal/Others,????? ??? ????????? ??? ??? ????? ?????? ???? ????? ?? ???? ????????? ??? ???? ??? ?? ???????? ?? ?? ?? ?????????? ?????,Physical Inspection,Completed,0.2856477007419963,False,low,,R09,,,0.22396667602630357,0.5,0.08473151924405842,1097375.0,1097375.0,1.0,1097375.0,85,279.0,2024-08-28,2024-11-21,2025-08-27,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,3.6579166666666665,1.2236842105263157
WS/MP465/2024-2025/137489,Uttar Pradesh,UNNAO,Swami Sachchidanandhari Sakshi ji Maharaj,Normal/Others,????? ??? ????????? ?????? ??? ????? ?????? ??????? ???? ??? ????? ???? ?? ???????? ????? ?? ?????????? ?????,Physical Inspection,Completed,0.40829659053385564,True,medium,vendor,R09,"All ₹2,145,797 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹2,145,797; Disbursed: ₹2,145,797; Cost ratio: 1.00; Sanction delay: 85d; Duration: 421d",0.5598806063007388,0.5,0.19521839702477406,2145797.0,2145797.0,1.0,2145797.0,85,421.0,2024-08-28,2024-11-21,2026-01-16,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,7.152656666666667,1.8464912280701755
WS/MP465/2024-2025/137490,Uttar Pradesh,UNNAO,Swami Sachchidanandhari Sakshi ji Maharaj,Normal/Others,????? ??? ????????? ??? ????? ???? ????? ????? ????? ?? ????????? ???? ?? ?????????? ?????,Physical Inspection,Completed,0.2889527243913674,False,low,,R09,,,0.2358097672949971,0.5,0.08571509305033742,1169654.0,1169654.0,1.0,1169654.0,85,279.0,2024-08-28,2024-11-21,2025-08-27,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,3.8988466666666666,1.2236842105263157
WS/MP465/2024-2025/137491,Uttar Pradesh,UNNAO,Swami Sachchidanandhari Sakshi ji Maharaj,Normal/Others,????? ??? ??????? ?? ????? ?????? ?????? ??? ??? ???? ?? ????????? ?? ?? ?? ?????????? ?????,Physical Inspection,Completed,0.2999250433604866,False,low,,R09,,,0.2704797762627402,0.5,0.09230028369943288,1302091.0,1302091.0,1.0,1302091.0,85,279.0,2024-08-28,2024-11-21,2025-08-27,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,4.340303333333333,1.2236842105263157
WS/MP465/2024-2025/137492,Uttar Pradesh,UNNAO,Swami Sachchidanandhari Sakshi ji Maharaj,Normal/Others,??????? ??????? ??? ?? ????? ???? 8 ??? ????? ??????? ?? ?? ?? ???? ?? ?? ?? ?????????? ?????,Physical Inspection,Completed,0.05667306844026303,False,none,,,,,0.12609302159156704,0.0,0.07185660869248933,334804.0,334804.0,1.0,334804.0,85,421.0,2024-08-28,2024-11-21,2026-01-16,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.1160133333333333,1.8464912280701755
WS/MP465/2024-2025/137493,Uttar Pradesh,UNNAO,Swami Sachchidanandhari Sakshi ji Maharaj,Normal/Others,??? ?? ??????? ?????? ??? ??? ???? ?????? ?? ?? ?? ???? ?? ?? ?? ???? ?????????? ?? ?? ?? ?????????? ?????,Physical Inspection,Completed,0.30404237279062185,False,low,,R09,,,0.21895102684639603,0.5,0.1408703316543508,1066257.0,1066257.0,1.0,1066257.0,99,407.0,2024-08-28,2024-12-05,2026-01-16,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,3.55419,1.7850877192982457
WS/MP465/2024-2025/137494,Uttar Pradesh,UNNAO,Swami Sachchidanandhari Sakshi ji Maharaj,Normal/Others,?????? ??? ?? ?????? ??? ??? ????? ???? 8 ???? ???? ?? ?? ?? ??????? ?? ?? ?? ?????????? ?????,Physical Inspection,Completed,0.05382924388415307,False,none,,,,,0.12485575823371704,0.0,0.06461515521635375,294822.0,294822.0,1.0,294822.0,85,419.0,2024-08-28,2024-11-21,2026-01-14,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,0.98274,1.837719298245614
WS/MP465/2024-2025/137495,Uttar Pradesh,UNNAO,Swami Sachchidanandhari Sakshi ji Maharaj,Normal/Others,????? ??? ?????? ?? ????? ?????? ???????? ????? ?? ???? ????? ????? ??? ????? ???? ?? ?????? ?? ???? ???? ?? ?? ?? ?????????? ?????,Physical Inspection,Completed,0.04738062284709408,False,none,,,,,0.14408188549603912,0.0,0.03245757563738372,517653.0,517653.0,1.0,517653.0,85,263.0,2024-08-28,2024-11-21,2025-08-11,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.72551,1.1535087719298245
WS/MP465/2024-2025/137496,Uttar Pradesh,UNNAO,Swami Sachchidanandhari Sakshi ji Maharaj,Normal/Others,?????? ??? ?? ??????? ?????????? ??? ????????? ???? ?? ??? ??? ???? ? ?????????? ?????,Physical Inspection,Completed,0.08951642366309336,False,none,,,,,0.18574665898503,0.0,0.12308502547667388,848185.0,848185.0,1.0,848185.0,85,421.0,2024-08-28,2024-11-21,2026-01-16,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,2.8272833333333334,1.8464912280701755
WS/MP18019/2024-2025/137519,Assam,Diphu (ST),AMARSING TISSO,Normal/Others,Installation of Solar Light under Singhason MAC Constituency,Work partially Completed,Ongoing,0.474147735603631,True,medium,vendor,R09,"All ₹5,000,000 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹5,000,000; Disbursed: ₹5,000,000; Cost ratio: 1.00; Sanction delay: 76d; Vendor HHI: 1.00",0.7490298497625341,0.5,0.2482579233228499,5000000.0,5000000.0,1.0,,76,,2024-08-29,2024-11-13,,1.0,1.0,2.0,1.0,True,False,False,0.0,0.0,0.75,16.666666666666668,
WS/MP18019/2024-2025/137520,Assam,Diphu (ST),AMARSING TISSO,Normal/Others,"Construction of Auditorium Hall cum Guest House at Phonglangso Lumding Road, near Arboretum (total @ Rs. 1.26 cr) 1st Installment Rs. 30.00 L",Physical Inspection,Completed,0.5456005317898376,True,medium,compliance,"R04,R05,R09","This ₹3,000,000 work was completed in only 2 days, which is suspiciously fast for a project of this budget. Completed work worth ₹3,000,000 has no verification photograph attached, which is a compliance gap. All ₹3,000,000 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹3,000,000; Disbursed: ₹3,000,000; Cost ratio: 1.00; Sanction delay: 114d; Duration: 2d",0.7086811502853663,0.7000000000000001,0.2526578406242741,3000000.0,3000000.0,1.0,3000000.0,114,2.0,2024-08-29,2024-12-21,2024-12-23,1.0,1.0,1.0,1.0,True,True,False,0.0,0.0,1.0,10.0,0.008771929824561403
WS/MP517/2024-2025/137539,Uttar Pradesh,FATEHPUR SIKRI,Rajkumar Chahar,Normal/Others,"dhimsri near bhanu sharma house, In chachipura khander near shanti devi house, Pitawali pokhar station curve,Bhilpura near ramnivas jaudan house,In teeketpura near naresh dhakare house,barana near girraj verma house,pinnapura Ai near Santosh Shastri house Behadi near sachivalay,chatariya pura ravindra baghel house repura yogendra sikarwar house,purani tahsil fatehabad near babita chauhan house,mohammadpur me near narendra pal singh house old no 7896 srno 22,25,26,28,29,30,31,32,34,36,37,38",Physical Inspection,Completed,0.45748234591068315,True,medium,vendor,R09,"All ₹2,740,998 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹2,740,998; Disbursed: ₹2,740,998; Cost ratio: 1.00; Sanction delay: 33d; Duration: 163d",0.682838526871116,0.5,0.24792204055115452,2740998.0,2740998.0,1.0,2740998.0,33,163.0,2024-08-28,2024-09-30,2025-03-12,1.0,1.0,2.0,1.0,True,False,False,0.0,0.0,0.795999851149107,9.13666,0.7149122807017544
WS/MP517/2024-2025/137540,Uttar Pradesh,FATEHPUR SIKRI,Rajkumar Chahar,Normal/Others,"Fatehabad me gram suraj malikpura me potiram ki thar, nagar chand bich chauraha, pokhariya neecha khera near banti house, swara me main choraha, harkapura near munnalala house, sutahara near ajendra house,  jamuna gali lotan singh house, rampur harsukh pipal chauraha, ratan devi school yogesh chauhan house, teketpura khender near shyambir chauhan, ahirpura near school, garhi jahan near ajmer singh, lalpura mauja baghel basti, fatehabad near kailas oldsrno 1,2,3,4,6,12,13,14,15,16,17,18,20,21",Physical Inspection,Completed,0.47148480391192465,True,medium,vendor,R09,"All ₹3,489,567 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹3,489,567; Disbursed: ₹3,489,567; Cost ratio: 1.00; Sanction delay: 33d; Duration: 163d",0.7338985054613896,0.5,0.25145765013307786,3489567.0,3489567.0,1.0,3489567.0,33,163.0,2024-08-28,2024-09-30,2025-03-12,1.0,1.0,2.0,1.0,True,False,False,0.0,0.0,0.7440189570797753,11.63189,0.7149122807017544
WS/MP517/2024-2025/137541,Uttar Pradesh,FATEHPUR SIKRI,Rajkumar Chahar,Normal/Others,"1. Nayabas shamshan ghat 2- Panchayat Ghar Nagala Shadi 3- Amadpur Near Munnalal House 4 Nayabans Near Tukman Singh House 5 Badovara Khurd near Shiv Kumar House 6- In Sudrai Near Srinivas House 7- In Dauki Near Rajkumar Pundir 8- Dauki Near Dixit Meraj home 9- Gadhi Jahan Singh on Chauraha As Old Recomandation no 7896 Sr no is 5,7,8,9,10,11,19,23,24",Physical Inspection,Completed,0.4225887531671967,True,medium,vendor,R09,"All ₹2,242,634 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹2,242,634; Disbursed: ₹2,242,634; Cost ratio: 1.00; Sanction delay: 33d; Duration: 163d",0.5869505244946281,0.5,0.21671749155297038,2242634.0,2242634.0,1.0,2242634.0,33,163.0,2024-08-28,2024-09-30,2025-03-12,1.0,1.0,2.0,1.0,True,False,False,0.0,0.0,0.7459473993527254,7.475446666666667,0.7149122807017544
WS/MP517/2024-2025/137542,Uttar Pradesh,FATEHPUR SIKRI,Rajkumar Chahar,Normal/Others,"1- In Village Toola Near Hemu Sharma House 2- Garhi Thakur Das Near Ramu Dhakare House 3 Nagala Patam Near Yogesh House 4- Kaulari Near Daya Shankar House 5- In Tondara Near Nagendra House 6- In Chitora Near Vijay Pal Pradhan House 7- Dharmpal Gadhi Near Surendra House As Old Recomandation no 7896 Sr no is 27,33,35,39,40,41,42",Physical Inspection,Completed,0.3744503812289942,False,low,,R09,,,0.424327165023064,0.5,0.19533882849493767,1744271.0,1744271.0,1.0,1744271.0,33,163.0,2024-08-28,2024-09-30,2025-03-12,1.0,1.0,2.0,1.0,True,False,False,0.0,0.0,0.7442375640023826,5.814236666666667,0.7149122807017544
WS/MP468/2024-2025/137550,Uttar Pradesh,JHANSI,Anurag Sharma,Normal/Others,Construction of Laboratory room at Smt. Bhagwati Devi Thapak Inter College Sakrar Block Bangra.,Physical Inspection,Completed,0.09071199899749766,False,none,,,,,0.1422714806289327,0.0,0.1575546538293271,498365.0,498365.0,1.0,498365.0,61,388.0,2024-08-28,2024-10-28,2025-11-20,1.0,1.0,2.0,1.0,True,False,False,0.0,0.0,0.7505964503927844,1.6612166666666666,1.7017543859649122
WS/MP423/2024-2025/137554,West Bengal,DIAMOND HARBOUR,Shri Abhishek Banerjee,Normal/Others,Construction of CC Road from H/O Nasir Molla to Land of Ismail Molla at Joktabla. (54.19 mtr.),Physical Inspection,Completed,0.04054100259763356,False,none,,,,,0.12692326548832067,0.0,0.025171960644438274,299995.0,299995.0,1.0,299995.0,99,161.0,2024-08-28,2024-12-05,2025-05-15,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,0.9999833333333333,0.706140350877193
WS/MP423/2024-2025/137555,West Bengal,DIAMOND HARBOUR,Shri Abhishek Banerjee,Normal/Others,Construction of CC Road at Lokhipur from H/O Mostakin Laskar to H/O Asmaul Laskar via H/O Ansar Laskar & Faruq Gazi. (161.57 mtr.),Physical Inspection,Completed,0.048007573269017584,False,none,,,,,0.12485575823371704,0.0,0.04798181060168094,299997.0,299997.0,1.0,299997.0,85,75.0,2024-08-28,2024-11-21,2025-02-04,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,0.99999,0.32894736842105265
